ID,BookKey,ImageKey,ImageColumn,State,CityImage,CityColumn,CityTextOCR,CityText,CityTextLBX,CityCoords,CityScore,CityExtent,CityConfidence,NeighborhoodImage,NeighborhoodColumn,NeighborhoodTextOCR,NeighborhoodText,NeighborhoodTextLBX,NeighborhoodCoords,NeighborhoodScore,NeighborhoodExtent,NeighborhoodConfidence,ZipCodeImage,ZipCodeColumn,ZipCodeTextOCR,ZipCodeText,ZipCodeTextLBX,ZipCodeCoords,ZipCodeScore,ZipCodeExtent,ZipCodeConfidence,StreetImage,StreetColumn,StreetTextOCR,StreetText,StreetTextLBX,StreetCoords,StreetScore,StreetExtent,StreetConfidence,CrossImage,CrossColumn,CrossTextOCR,CrossText,CrossTextLBX,CrossCoords,CrossScore,CrossExtent,CrossConfidence,RemaindersXML,Issue,TableSource,ETL
258833253,txabilene1909johnfworleydire,49,1,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,GRAPE,GRAPE,NULL,"[[404,3036,580,3068]]",[99],"[404,3036,580,3068]",99,NULL,NULL,7th,7th,NULL,"[[458,3094,532,3124]]",[99],"[458,3094,532,3124]",99,NULL,NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0049.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833254,txabilene1909johnfworleydire,49,1,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,GRAPE,GRAPE,NULL,"[[404,3036,580,3068]]",[99],"[404,3036,580,3068]",99,NULL,NULL,Pine,Pine,NULL,"[[670,3092,779,3124]]",[99],"[670,3092,779,3124]",99,NULL,NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0049.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833255,txabilene1909johnfworleydire,49,1,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,GRAPE,GRAPE,NULL,"[[404,3036,580,3068]]",[99],"[404,3036,580,3068]",99,NULL,NULL,N 1st,N 1st,NULL,"[[1018,3088,1056,3120],[1079,3090,1150,3120]]","[99,90]","[1018,3088,1150,3120]",94.5,NULL,NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0049.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833274,txabilene1909johnfworleydire,50,1,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49,1,GRAPE,GRAPE,NULL,"[[404,3036,580,3068]]",[99],"[404,3036,580,3068]",99,NULL,NULL,N 16th,N 16th,NULL,"[[441,707,478,738],[496,708,590,738]]","[99,99]","[441,707,590,738]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[601,707,810,738]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0050.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833275,txabilene1909johnfworleydire,50,1,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49,1,GRAPE,GRAPE,NULL,"[[404,3036,580,3068]]",[99],"[404,3036,580,3068]",99,NULL,NULL,N 17th,N 17th,NULL,"[[442,766,478,796],[496,764,590,794]]","[99,83]","[442,764,590,796]",91,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[599,765,808,794]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0050.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833276,txabilene1909johnfworleydire,50,1,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49,1,GRAPE,GRAPE,NULL,"[[404,3036,580,3068]]",[99],"[404,3036,580,3068]",99,NULL,NULL,N 18th,N 18th,NULL,"[[442,822,476,852],[496,822,588,852]]","[99,99]","[442,822,588,852]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[599,821,808,850]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0050.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833277,txabilene1909johnfworleydire,50,1,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49,1,GRAPE,GRAPE,NULL,"[[404,3036,580,3068]]",[99],"[404,3036,580,3068]",99,NULL,NULL,N 19th,N 19th,NULL,"[[440,934,476,964],[494,934,588,964]]","[99,99]","[440,934,588,964]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[600,934,808,964]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0050.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833260,txabilene1909johnfworleydire,49,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,GRAPE,GRAPE,NULL,"[[404,3036,580,3068]]",[99],"[404,3036,580,3068]",99,NULL,NULL,N 4th,N 4th,NULL,"[[1322,1270,1358,1300],[1370,1270,1444,1300]]","[99,99]","[1322,1270,1444,1300]",99,"<remainders><remainder><textOCR>ends es</textOCR><text>ends es</text><coords>[[1454,1268,1556,1300],[1561,1270,1614,1298]]</coords><score>[99,99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0049.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833263,txabilene1909johnfworleydire,49,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,GRAPE,GRAPE,NULL,"[[404,3036,580,3068]]",[99],"[404,3036,580,3068]",99,NULL,NULL,N 7th,N 7th,NULL,"[[1326,1894,1362,1924],[1374,1894,1448,1924]]","[99,99]","[1326,1894,1448,1924]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1457,1893,1666,1922]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0049.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833264,txabilene1909johnfworleydire,49,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,GRAPE,GRAPE,NULL,"[[404,3036,580,3068]]",[99],"[404,3036,580,3068]",99,NULL,NULL,N 8th,N 8th,NULL,"[[1325,2175,1362,2206],[1374,2176,1450,2206]]","[99,99]","[1325,2175,1450,2206]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1459,2175,1668,2204]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0049.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833265,txabilene1909johnfworleydire,49,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,GRAPE,GRAPE,NULL,"[[404,3036,580,3068]]",[99],"[404,3036,580,3068]",99,NULL,NULL,N 9th,N 9th,NULL,"[[1328,2348,1362,2378],[1376,2346,1451,2378]]","[99,99]","[1328,2346,1451,2378]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1464,2346,1670,2376]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0049.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833266,txabilene1909johnfworleydire,49,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,GRAPE,GRAPE,NULL,"[[404,3036,580,3068]]",[99],"[404,3036,580,3068]",99,NULL,NULL,Prince,Prince,NULL,"[[1330,2460,1468,2490]]",[99],"[1330,2460,1468,2490]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1473,2459,1682,2488]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0049.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833267,txabilene1909johnfworleydire,49,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,GRAPE,GRAPE,NULL,"[[404,3036,580,3068]]",[99],"[404,3036,580,3068]",99,NULL,NULL,Carrollton,Carrollton,NULL,"[[1328,2630,1544,2662]]",[99],"[1328,2630,1544,2662]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1566,2628,1772,2658]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0049.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833268,txabilene1909johnfworleydire,49,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,GRAPE,GRAPE,NULL,"[[404,3036,580,3068]]",[99],"[404,3036,580,3068]",99,NULL,NULL,N 10th,N 10th,NULL,"[[1332,2802,1368,2832],[1386,2800,1478,2830]]","[99,99]","[1332,2800,1478,2832]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1492,2800,1698,2830]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0049.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833269,txabilene1909johnfworleydire,49,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,GRAPE,GRAPE,NULL,"[[404,3036,580,3068]]",[99],"[404,3036,580,3068]",99,NULL,NULL,N 11th,N 11th,NULL,"[[1332,2858,1372,2888],[1386,2856,1480,2888]]","[99,99]","[1332,2856,1480,2888]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1487,2855,1698,2886]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0049.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833270,txabilene1909johnfworleydire,49,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,GRAPE,GRAPE,NULL,"[[404,3036,580,3068]]",[99],"[404,3036,580,3068]",99,NULL,NULL,N 12th,N 12th,NULL,"[[1329,2913,1370,2944],[1386,2914,1480,2944]]","[99,99]","[1329,2913,1480,2944]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1489,2911,1698,2942]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0049.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833271,txabilene1909johnfworleydire,49,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,GRAPE,GRAPE,NULL,"[[404,3036,580,3068]]",[99],"[404,3036,580,3068]",99,NULL,NULL,N 13th,N 13th,NULL,"[[1334,2972,1368,3002],[1386,2970,1480,3000]]","[99,99]","[1334,2970,1480,3002]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1489,2969,1698,3000]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0049.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833272,txabilene1909johnfworleydire,49,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,GRAPE,GRAPE,NULL,"[[404,3036,580,3068]]",[99],"[404,3036,580,3068]",99,NULL,NULL,N 14th,N 14th,NULL,"[[1331,3083,1368,3114],[1386,3084,1480,3114]]","[99,99]","[1331,3083,1480,3114]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1489,3081,1698,3112]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0049.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833273,txabilene1909johnfworleydire,49,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,GRAPE,GRAPE,NULL,"[[404,3036,580,3068]]",[99],"[404,3036,580,3068]",99,NULL,NULL,N 15th,N 15th,NULL,"[[1332,3198,1368,3228],[1388,3198,1482,3228]]","[99,99]","[1332,3198,1482,3228]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1494,3196,1700,3226]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0049.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833278,txabilene1909johnfworleydire,50,1,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HEYCK,HEYCK,NULL,"[[392,1024,568,1054]]",[98],"[392,1024,568,1054]",98,NULL,NULL,7th,7th,NULL,"[[800,1080,874,1110]]",[99],"[800,1080,874,1110]",99,NULL,NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0050.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833279,txabilene1909johnfworleydire,50,1,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HEYCK,HEYCK,NULL,"[[392,1024,568,1054]]",[98],"[392,1024,568,1054]",98,NULL,NULL,1st av,1st av,NULL,"[[993,1077,1058,1108],[1073,1080,1132,1108]]","[99,99]","[993,1077,1132,1108]",99,NULL,NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0050.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833280,txabilene1909johnfworleydire,50,1,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HICKORY,HICKORY,NULL,"[[386,1168,624,1202]]",[99],"[386,1168,624,1202]",99,NULL,NULL,3d,3d,NULL,"[[436,1228,492,1258]]",[99],"[436,1228,492,1258]",99,NULL,NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0050.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833261,txabilene1909johnfworleydire,49,2,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,GRAPE,GRAPE,NULL,"[[404,3036,580,3068]]",[99],"[404,3036,580,3068]",99,NULL,NULL,N 5th,N 5th,NULL,"[[1321,1495,1358,1526],[1372,1496,1446,1526]]","[99,99]","[1321,1495,1446,1526]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[1458,1496,1664,1526]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0049.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833304,txabilene1909johnfworleydire,51,1,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,JENNINGS AV,JENNINGS AV,NULL,"[[394,1944,634,1978],[652,1944,724,1974]]","[96,99]","[394,1944,724,1978]",97.5,NULL,NULL,N 2d,N 2d,NULL,"[[439,2227,476,2258],[492,2228,546,2258]]","[99,99]","[439,2227,546,2258]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[557,2227,768,2258]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0051.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833305,txabilene1909johnfworleydire,51,1,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,JENNINGS AV,JENNINGS AV,NULL,"[[394,1944,634,1978],[652,1944,724,1974]]","[96,99]","[394,1944,724,1978]",97.5,NULL,NULL,Clinton av,Clinton av,NULL,"[[440,2342,598,2372],[607,2342,666,2370]]","[99,99]","[440,2342,666,2372]",99,"<remainders><remainder><textOCR>intersects</textOCR><text>intersects</text><coords>[[675,2339,886,2370]]</coords><score>[99]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0051.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833306,txabilene1909johnfworleydire,51,1,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,JOHNSTON,JOHNSTON,NULL,"[[394,2488,648,2520]]",[99],"[394,2488,648,2520]",99,NULL,NULL,,11th,NULL,"[[448,2546,542,2576]]",[98],"[448,2546,542,2576]",98,NULL,NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0051.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833307,txabilene1909johnfworleydire,51,1,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,JOHNSTON,JOHNSTON,NULL,"[[394,2488,648,2520]]",[99],"[394,2488,648,2520]",99,NULL,NULL,,T& P Ry,NULL,"[[656,2542,760,2574],[776,2542,812,2572],[833,2542,904,2573]]","[99,99,91]","[656,2542,904,2574]",96.33333333333333,NULL,NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0051.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833308,txabilene1909johnfworleydire,51,1,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,JOHNSTON,JOHNSTON,NULL,"[[394,2488,648,2520]]",[99],"[394,2488,648,2520]",99,NULL,NULL,"Rose,",Rose,NULL,"[[622,2602,737,2632]]",[97],"[622,2602,737,2632]",97,NULL,NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0051.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833309,txabilene1909johnfworleydire,51,1,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,JOHNSTON,JOHNSTON,NULL,"[[394,2488,648,2520]]",[99],"[394,2488,648,2520]",99,NULL,NULL,Cherry,Cherry,NULL,"[[935,2594,1087,2627]]",[99],"[935,2594,1087,2627]",99,NULL,NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0051.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833310,txabilene1909johnfworleydire,51,1,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KANSAS AV,KANSAS AV,NULL,"[[392,2692,590,2724],[608,2690,680,2720]]","[99,99]","[392,2690,680,2724]",99,NULL,NULL,8th,8th,NULL,"[[442,2750,518,2780]]",[99],"[442,2750,518,2780]",99,NULL,NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0051.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833311,txabilene1909johnfworleydire,51,1,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KANSAS AV,KANSAS AV,NULL,"[[392,2692,590,2724],[608,2690,680,2720]]","[99,99]","[392,2690,680,2724]",99,NULL,NULL,"Chestnut,",Chestnut,NULL,"[[670,2746,879,2778]]",[99],"[670,2746,879,2778]",99,NULL,NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0051.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
258833312,txabilene1909johnfworleydire,51,1,TX,37,NULL,ABILENE,ABILENE,NULL,"[[858,940,1210,1003]]",[99],"[858,940,1210,1003]",99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KANSAS AV,KANSAS AV,NULL,"[[392,2692,590,2724],[608,2690,680,2720]]","[99,99]","[392,2690,680,2724]",99,NULL,NULL,1st,1st,NULL,"[[450,2808,523,2838]]",[82],"[450,2808,523,2838]",82,"<remainders><remainder><textOCR>ext s</textOCR><text>ext s</text><coords>[[527,2805,602,2836],[605,2806,634,2834]]</coords><score>[99,90]</score></remainder></remainders>",NULL,https://lbx-citydir-va.s3.amazonaws.com/extract/TX/1909/txabilene1909johnfworleydire/images/txabilene1909johnfworleydire_0051.xml,03263a5c-c676-11ed-a0f3-6a3a7522f8a6
